optimized_group_id,headword,source_count,source_words,added_count,added_forms,memory_word_count,all_memory_words,source_group_id,decision,root_affix,group_explanation,memory_link,mnemonic,collocations,related_recommendations,definitions
O0756,foremost,4,"foremost, foresee, forth, forthcoming",0,,4,"foremost, foresee, forth, forthcoming",D0755,kept,fore-/forth- 前缀，表示向前、在前,共享 fore- 词根，含义均与时间或位置在前相关,站在最前 (foremost) 的人，向前 (forth) 看能预见 (foresee) 即将来临的 (forthcoming) 事情,foremost最先，foresee预见，forth向前，forthcoming即将来临,foremost expert - 最权威的专家 | foresee the future - 预见未来 | back and forth - 来回 | forthcoming events - 即将举行的活动,注意与former区别,foremost: adj. 最重要的；最先的adv. 首先；居于首位地 | foresee: vt. 预见；预知 | forth: adv. 向前，向外；自…以后n. (Forth)人名；(德)福特；(英)福思 | forthcoming: adj. 即将来临的n. 来临
O0757,forgive,1,forgive,0,,1,forgive,D0756,kept,,,,,,,forgive: vt. 原谅；免除（债务、义务等）vi. 表示原谅
O0758,form,4,"formal, formation, formula, formulate",0,,4,"formal, formation, formula, formulate",D0757,kept,form 词根，意为形状、形式、模式,皆源自 form，与形式、形成、公式相关,在正式 (formal) 场合，要按公式 (formula) 来形成 (formation) 计划，并明确表达 (formulate),形式(form)变换：formal正式的，formation形成，formula公式，formulate明确表达,formal dress - 正式服装 | rock formation - 岩石构造 | mathematical formula - 数学公式 | formulate a plan - 制定计划,注意formidable词源不同，非此组,formal: adj. 正式的；拘谨的；有条理的n. 正式的社交活动；夜礼服n. (Formal)人名；(法)福马尔 | formation: n. 形成；构造；编队 | formula: n. [数] 公式，准则；配方；婴儿食品 | formulate: vt. 规划；用公式表示；明确地表达
O0759,formidable,1,formidable,0,,1,formidable,D0758,kept,,,,,,,formidable: adj. 强大的；可怕的；令人敬畏的；艰难的
O0760,fort,1,fort,0,,1,fort,D0759,kept,,,,,,,fort: n. 堡垒；要塞；（美）边界贸易站vt. 设要塞保卫vi. 构筑要塞n. (Fort)人名；(法)福尔；(德、英、西、葡、匈)福特
O0761,fortnight,1,fortnight,0,,1,fortnight,D0760,kept,,,,,,,fortnight: n. 两星期
O0762,fortunate,2,"fortunate, fortunately",0,,2,"fortunate, fortunately",D0761,kept,fortune词根，运气；-ate形容词后缀，-ly副词后缀,fortunately是fortunate的副词，均表幸运,幸运的人 (fortunate) 常说'幸好' (fortunately),fortunate幸运的，fortunately幸运地,fortunate enough - 足够幸运 | fortunately for him - 对他来说幸运的是,"反义词 unfortunate, unfortunately",fortunate: adj. 幸运的；侥幸的；吉祥的；带来幸运的 | fortunately: adv. 幸运地
O0763,forum,1,forum,0,,1,forum,D0762,kept,,,,,,,forum: n. 论坛，讨论会；法庭；公开讨论的广场
O0764,fossil,1,fossil,0,,1,fossil,D0763,kept,,,,,,,fossil: n. 化石；僵化的事物；顽固不化的人adj. 化石的；陈腐的，守旧的
O0765,foster,1,foster,0,,1,foster,D0764,kept,,,,,,,foster: v. 促进；抚育（他人子女一段时间）；收养；把（孩子）交托给养父母adj. 代养的，寄养的n. (Foster) 福斯特（人名）
O0766,foul,1,foul,0,,1,foul,D0765,kept,,,,,,,foul: adj. 犯规的；邪恶的；污秽的；淤塞的vt. 犯规；弄脏；淤塞；缠住，妨害vi. 犯规；腐烂；缠结n. 犯规；缠绕adv. 违反规则地，不正当地
O0767,foundation,1,foundation,0,,1,foundation,D0766,kept,,,,,,,foundation: n. 基础；地基；基金会；根据；创立
O0768,fraction,3,"fraction, fracture, fragment",0,,3,"fraction, fracture, fragment",D0767,kept,"fract/frag 词根，打破；-ure, -ment名词后缀",皆源于拉丁 frangere（打破），与破碎、部分相关,一个盘子打破 (fracture) 成碎片 (fragment)，每一片都是整体的一小部分 (fraction),打破(fract)一块，变碎片(fragment)，成部分(fraction),a fraction of - 一小部分 | bone fracture - 骨折 | fragment of glass - 玻璃碎片,"辨析fraction, fracture, fragment用法",fraction: n. 分数；部分；小部分；稍微 | fracture: n. 破裂，断裂；[外科] 骨折vi. 破裂；折断vt. 使破裂 | fragment: n. 碎片；片段或不完整部分vt. 使成碎片vi. 破碎或裂开
O0769,frame,1,frame,0,,1,frame,D0768,kept,,,,,,,"frame: n.结构,体格vt.构成,设计,制定,使适合,陷害vi.英方有成功希望n.帧,画面,框架"
O0770,frank,1,frank,0,,1,frank,D0769,kept,,,,,,,frank: adj. 坦白的，直率的；老实的n. 免费邮寄特权vt. 免费邮寄n. （Frank）弗兰克（人名）
O0771,fraud,1,fraud,0,,1,fraud,D0770,kept,,,,,,,fraud: n. 欺骗；骗子；诡计n. (Fraud)人名；(法)弗罗
O0772,freely,1,freely,0,,1,freely,D0771,kept,,,,,,,freely: adv. 自由地；免费地；大量地；慷慨地；直率地
O0773,freight,1,freight,0,,1,freight,D0772,kept,,,,,,,freight: n. 货运；运费；船货v. 运送；装货；使充满
O0774,frequency,2,"frequency, frequently",1,frequent,3,"frequency, frequently, frequent",D0773,kept,frequent 词根，频繁；-cy名词，-ly副词,frequently是frequency的副词，均表频率高,频率 (frequency) 高意味着经常 (frequently) 发生,频率frequency，频繁frequently,high frequency - 高频 | frequently asked questions - 常见问题,注意frequent作形容词,frequency: n. 频率；频繁 | frequently: adv. 频繁地，经常地；时常，屡次
O0775,friction,1,friction,0,,1,friction,D0774,kept,,,,,,,friction: n. 摩擦，[力] 摩擦力
O0776,frighten,1,frighten,0,,1,frighten,D0775,kept,,,,,,,frighten: vt. 使惊吓；吓唬…vi. 害怕，惊恐
O0777,fringe,1,fringe,0,,1,fringe,D0776,kept,,,,,,,fringe: n. 边缘；穗；刘海adj. 边缘的；附加的vt. 加穗于
O0778,frown,1,frown,0,,1,frown,D0777,kept,,,,,,,frown: vi. 皱眉；不同意vt. 皱眉，蹙额n. 皱眉，蹙额
O0779,fruitful,1,fruitful,0,,1,fruitful,D0778,kept,,,,,,,fruitful: adj. 富有成效的；多产的；果实结得多的
O0780,frustrate,1,frustrate,0,,1,frustrate,D0779,kept,,,,,,,frustrate: vt. 挫败；阻挠；使感到灰心vi. 失败；受挫adj. 挫败的；无益的
O0781,fulfil,1,fulfil,0,,1,fulfil,D0780,kept,,,,,,,fulfil: vt. 履行；完成；实践；满足
O0782,function,1,function,0,,1,function,D0781,kept,,,,,,,function: n. 功能；[数] 函数；职责；盛大的集会vi. 运行；活动；行使职责
O0783,fund,1,fund,0,,1,fund,D0782,kept,,,,,,,fund: n. 基金；资金；存款vt. 投资；资助n. (Fund)人名；(德)丰德
O0784,furious,1,furious,0,,1,furious,D0783,kept,,,,,,,furious: adj. 激烈的；狂怒的；热烈兴奋的；喧闹的
O0785,furnace,1,furnace,0,,1,furnace,D0784,kept,,,,,,,furnace: n. 火炉，熔炉
O0786,furnish,1,furnish,0,,1,furnish,D0785,kept,,,,,,,furnish: vt. 提供；供应；装备
O0787,further,2,"further, furthermore",0,,2,"further, furthermore",D0786,kept,further 是 far 的比较级，furthermore 衍生副词,均表“进一步、而且”，用于递进。,走得更远（further），此外（furthermore）还有更多发现。,远方(far)的进一步(further)是此外(furthermore)。,until further notice - 直到另行通知 | furthermore - 此外（常用于句首）,辨析 further 与 farther：前者多用于抽象“进一步”，后者多指物理距离“更远”,further: adv. 更远地；远非（如此）；进一步地；而且；处于更高阶段adj. 更多的，附加的；更远的；进一步的，深一层的v. 促进，增进，助长 | furthermore: adv. 此外；而且
O0788,fuse,2,"fuse, fusion",0,,2,"fuse, fusion",D0787,kept,词根 fus = 熔，流,fuse 作名词为保险丝（易熔），作动词为熔合；fusion 为融合、核聚变。,保险丝（fuse）熔断后两端融合（fusion）在一起。,富思（fuse）保险丝熔后融合（fusion）一体。,blow a fuse - 熔断保险丝；勃然大怒 | nuclear fusion - 核聚变,"可扩展记忆 confuse, diffuse, refuse 等同根词","fuse: n.保险丝,熔丝v.熔合 | fusion: n. 融合；熔化；熔接；融合物；[物] 核聚变"
O0789,fuss,1,fuss,0,,1,fuss,D0788,kept,,,,,,,fuss: n. 大惊小怪；反对，抗议；繁琐的手续；（为小事）大发牢骚v. 瞎操心；忙乱；打扰；过分关怀；过于讲究细节；吵闹n. （Fuss）（美）菲斯（人名）
O0790,galaxy,1,galaxy,0,,1,galaxy,D0789,kept,,,,,,,galaxy: n. [天] 星系；银河系（the Galaxy）；一群显赫的人n. 三星智能手机品牌 2015年三星中国公布Galaxy的中文名称为“盖乐世”（Galaxy）[ 复数galaxies ]
O0791,gamble,1,gamble,0,,1,gamble,D0790,kept,,,,,,,gamble: v. 赌博；打赌；冒险，投机；孤注一掷；冒险假设n. 冒险；赌博；打赌n. (Gamble) （美）甘布勒（人名）
O0792,gang,1,gang,0,,1,gang,D0791,kept,,,,,,,gang: n. 群；一伙；一组vt. 使成群结队；结伙伤害或恐吓某人vi. 成群结队n. (Gang)人名；(法)冈；(罗)甘格；(英)甘
O0793,gaol,1,gaol,0,,1,gaol,D0792,kept,,,,,,,gaol: n. 监狱，监禁（同 jail）v. 把……投入监狱，监禁（同 jail）n. (Gaol) （美、印）高娅乐（人名）
O0794,gap,1,gap,0,,1,gap,D0793,kept,,,,,,,gap: n. 间隙；缺口；差距；分歧vi. 裂开vt. 使形成缺口
O0795,gardener,1,gardener,0,,1,gardener,D0794,kept,,,,,,,gardener: n. 园丁；花匠；园艺家n. (Gardener)人名；(英)加德纳
O0796,garment,1,garment,0,,1,garment,D0795,kept,,,,,,,garment: n. 衣服，服装；外表，外观vt. 给…穿衣服n. (Garment)人名；(英)加门特
O0797,gaseous,2,"gaseous, gasoline",0,,2,"gaseous, gasoline",D0796,kept,词根 gas- 气体,gaseous 为气态的，gasoline 为汽油（易挥发气体）。,汽油（gasoline）挥发在空气中形成气态（gaseous）混合物。,气态（gaseous）的汽油（gasoline）易挥发。,gaseous state - 气态 | gasoline engine - 汽油发动机,"可对比记忆 gas, petrol, petroleum, gas station 等",gaseous: adj. 气态的，气体的；无实质的 | gasoline: n. 汽油
O0798,gasp,1,gasp,0,,1,gasp,D0797,kept,,,,,,,gasp: vi. 喘气；喘息；渴望vt. 气喘吁吁地说；喘着气说话n. 喘气
O0799,gauge,1,gauge,0,,1,gauge,D0798,kept,,,,,,,gauge: n. 计量器；标准尺寸；容量规格；针织物的细度vt. 测量；估计；给……定规格
O0800,gaze,1,gaze,0,,1,gaze,D0799,kept,,,,,,,gaze: vi. 凝视；注视n. 凝视；注视n. （Gaze）（俄、意）加泽；（德）加策（人名）
O0801,gear,1,gear,0,,1,gear,D0800,kept,,,,,,,"gear: n.齿轮,传动装置v.调整,(使)适合,换档"
O0802,gene family,2,"gene, genetic",3,"genome, genetics, genetically",5,"gene, genetic, genome, genetics, genetically",D0801,split_large_group,"gen- = birth, kind",基因和遗传直接同族。,一部发电机(generator)产生(generate)能量，这一代(generation)人的基因(gene)遗传(genetic)决定了他们是天才(genius)、慷慨(generous)还是真诚(genuine)，一般(generally)来说总结(generalize)了这些特质。,跟(gen)着“生”根，产生一代又一代，基因决定天才、慷慨和真诚，一般概括记心间。,generate electricity - 发电 | genetic code - 遗传密码 | generous donation - 慷慨捐赠 | generally speaking - 一般来说,"可扩展记忆 general, generic, degenerate, regenerate 等同根词",gene: n. [遗] 基因，遗传因子 | genetic: adj. 遗传的；基因的；起源的
O0803,general family,2,"generalize, generally",0,,2,"generalize, generally",D0801,split_large_group,genus -> general kind,都从'类别/一般'引申。,一部发电机(generator)产生(generate)能量，这一代(generation)人的基因(gene)遗传(genetic)决定了他们是天才(genius)、慷慨(generous)还是真诚(genuine)，一般(generally)来说总结(generalize)了这些特质。,跟(gen)着“生”根，产生一代又一代，基因决定天才、慷慨和真诚，一般概括记心间。,generate electricity - 发电 | genetic code - 遗传密码 | generous donation - 慷慨捐赠 | generally speaking - 一般来说,"可扩展记忆 general, generic, degenerate, regenerate 等同根词",generalize: vt. 概括；推广；使...一般化vi. 形成概念 | generally: adv. 通常；普遍地，一般地
O0804,generate family,3,"generate, generation, generator",2,"generative, generational",5,"generate, generation, generator, generative, generational",D0801,split_large_group,gen- = produce,围绕'产生'从动词到名词再到机器。,一部发电机(generator)产生(generate)能量，这一代(generation)人的基因(gene)遗传(genetic)决定了他们是天才(genius)、慷慨(generous)还是真诚(genuine)，一般(generally)来说总结(generalize)了这些特质。,跟(gen)着“生”根，产生一代又一代，基因决定天才、慷慨和真诚，一般概括记心间。,generate electricity - 发电 | genetic code - 遗传密码 | generous donation - 慷慨捐赠 | generally speaking - 一般来说,"可扩展记忆 general, generic, degenerate, regenerate 等同根词",generate: vt. 使形成；发生；生殖；产生物理反应 | generation: n. 一代；产生；一代人；生殖 | generator: n. 发电机；发生器；生产者
O0805,gen- nature words,3,"generous, genius, genuine",3,"generosity, generously, genuinely",6,"generous, genius, genuine, generosity, generously, genuinely",D0801,split_large_group,gen- = born nature,都可联想到一个人与生俱来的品质：慷慨、天赋、真实。,一部发电机(generator)产生(generate)能量，这一代(generation)人的基因(gene)遗传(genetic)决定了他们是天才(genius)、慷慨(generous)还是真诚(genuine)，一般(generally)来说总结(generalize)了这些特质。,跟(gen)着“生”根，产生一代又一代，基因决定天才、慷慨和真诚，一般概括记心间。,generate electricity - 发电 | genetic code - 遗传密码 | generous donation - 慷慨捐赠 | generally speaking - 一般来说,"可扩展记忆 general, generic, degenerate, regenerate 等同根词",generous: adj. 慷慨的，大方的；宽宏大量的；有雅量的 | genius: n. 天才，天赋；精神n. （Genius）妙选 | genuine: adj. 真实的，真正的；诚恳的
O0806,gently,1,gently,0,,1,gently,D0802,kept,,,,,,,gently: adv. 轻轻地；温柔地，温和地
O0807,geology,1,geology,0,,1,geology,D0803,kept,,,,,,,geology: n. 地质学；地质情况
O0808,germ,1,germ,0,,1,germ,D0804,kept,,,,,,,germ: n. [植] 胚芽，萌芽；细菌vi. 萌芽
O0809,ghost,1,ghost,0,,1,ghost,D0805,kept,,,,,,,ghost: n. 鬼，幽灵vt. 作祟于；替…捉刀；为人代笔vi. 替人代笔
O0810,giant,2,"giant, gigantic",0,,2,"giant, gigantic",D0806,kept,均源自希腊语 gigas（巨人）,giant 为巨人/巨大的，gigantic 为庞大的。,一个巨人（giant）站在摩天大楼旁，身影极其庞大（gigantic）。,巨人（giant）奇（gi）大无比（gantic）。,giant panda - 大熊猫 | a gigantic building - 巨大的建筑,"近义词辨析：enormous, vast, immense, tremendous",giant: n. 巨人；伟人；巨大的动物；巨型植物；大公司；（天文）巨星adj. 巨大的；巨人般的；伟大的 | gigantic: adj. 巨大的，庞大的
O0811,given,1,given,0,,1,given,D0807,kept,,,,,,,given: adj. 赠予的；沉溺的；规定的prep. 考虑到v. 给予（give的过去分词）n. (Given)人名；(英、土)吉文
O0812,glance/glimpse,2,"glance, glimpse",0,,2,"glance, glimpse",D0808,split_large_group,gl- + quick look,两词都表示很快地看一眼。,在冰面上滑行(glide)，瞥见(glimpse)一束微光(gleam)，回头扫视(glance)只见闪闪发光(glitter)的光辉(glow)，一片光荣(glorious)景象。,哥(g)拉(l)着光(gl-)滑动，一瞥微光闪烁中现辉煌。,glance at - 匆匆一看 | a gleam of hope - 一线希望 | glide through - 滑过 | catch a glimpse of - 瞥见 | glittering prize - 耀眼的奖品 | glorious victory - 光荣的胜利 | glow with pride - 容光焕发,"可扩展记忆 glare, gloss, glory, gloomy 等 gl- 相关词","glance: vi.扫视,匆匆一看n.一瞥,眼光,匆匆一看 | glimpse: n. 一瞥，一看vi. 瞥见vt. 瞥见"
